code_INSEE;nb_menages_fiscaux_com;nb_personnes_dans_menage_com;Médiane_niv_vie_com;tx_pauvrete_total_com;tx_pauvrete-locataires_com
38540;546;1391;24866;;
38542;131;333;25729;;
38543;833;2083;20711;;
38544;13549;29519;19256;21;32
38545;3370;8359;23330;6;15
38546;371;989;21928;;
38547;3087;7315;22309;7;15
38548;2093;4619;22120;10;20
38549;;;;;
38550;;;;;
38551;;;;;
38552;157;422;22139;;
38553;6668;18506;17751;21;33
38554;692;1901;24557;;
38555;457;1210;21769;;
38556;480;1192;23619;;
38557;1755;4870;25572;;
38558;701;1931;27296;;
38559;1827;4176;20718;10;20
38560;576;1367;20120;;
38561;663;1613;18800;;
38562;3293;7173;20342;13;23
38563;10231;21620;20910;15;26
38564;100;221;21028;;
38565;3874;9503;24460;7;17
38566;668;1749;24898;;
38567;232;474;20346;;
39001;333;868;20969;;
39002;;;;;
39003;;;;;
39004;;;;;
39006;176;447;21881;;
39007;67;163;20120;;
39008;161;441;22368;;
39009;211;512;20915;;
39010;;;;;
39011;187;409;19417;;
39013;1555;3035;20202;11;22
39014;92;226;23523;;
39015;52;112;20646;;
39016;480;1033;19292;;
39017;530;1258;22125;;
39018;195;488;20027;;
39019;97;223;22548;;
39020;;;;;
39021;257;598;21306;;
39022;311;724;19648;;
39024;118;283;21712;;
39025;132;274;21247;;
39026;77;179;22179;;
39027;85;201;19792;;
39028;197;449;19671;;
39029;152;357;20590;;
39030;349;800;22876;;
39031;75;200;21573;;
39032;149;381;25274;;
39034;112;311;20620;;
39035;145;329;19659;;
39037;77;197;20103;;
39038;62;155;22281;;
39039;96;240;21038;;
39040;80;181;19825;;
39041;78;160;21505;;
39042;194;522;25663;;
39043;598;1366;20276;;
39045;;;;;
39046;;;;;
39047;216;529;26914;;
39048;114;259;20653;;
39049;154;383;21307;;
39050;76;175;23003;;
39051;170;423;21690;;
39052;;;;;
39053;79;206;24319;;
39054;;;;;
39055;;;;;
39056;740;1405;18554;;
39057;;;;;
39058;60;161;19081;;
39059;710;1679;33812;;
39060;;;;;
39061;53;132;19638;;
39062;;;;;
39063;106;246;19947;;
39065;;;;;
39066;74;182;22327;;
39068;133;299;19769;;
39070;42;105;24266;;
39072;139;286;21969;;
39073;80;172;20946;;
39074;88;215;21110;;
39076;86;219;22154;;
39077;;;;;
39078;297;684;21558;;
39079;81;213;22254;;
39080;;;;;
39081;166;383;21955;;
39083;133;311;24277;;
39084;57;133;20715;;
39085;;;;;
39086;116;250;19325;;
39088;168;384;21229;;
39090;71;175;18358;;
39091;;;;;
39092;90;191;21397;;
39093;160;350;19672;;
39094;67;158;21680;;
39095;60;138;19005;;
39096;174;475;18196;;
39097;3846;7527;19576;13;23
39099;184;458;21490;;
39100;;;;;
39101;614;1422;21747;;
39102;86;232;25908;;
39103;125;280;19852;;
39104;271;613;18881;;
39105;98;227;20965;;
39106;126;278;23324;;
39107;58;127;20974;;
39108;;;;;
39109;73;182;21807;;
39110;;;;;
39111;;;;;
39112;59;122;17872;;
39114;75;159;22743;;
39116;57;145;22396;;
39117;45;107;16488;;
39118;;;;;
39119;;;;;
39120;57;142;22777;;
39121;147;391;22105;;
39122;57;123;19742;;
39124;207;460;19801;;
39126;160;419;25959;;
39127;;;;;
39128;756;1599;19408;;
39129;171;380;20148;;
39130;321;791;22768;;
39131;232;551;24539;;
39132;;;;;
39133;;;;;
39134;79;222;22471;;
39136;;;;;
39137;172;419;20318;;
39138;144;342;17502;;
39139;;;;;
39140;;;;;
39141;109;272;21611;;
39142;58;113;21661;;
39143;;;;;
39145;130;313;25844;;
39146;253;646;20920;;
39147;;;;;
39149;152;340;20452;;
39150;486;1081;22099;;
39151;58;126;22149;;
39153;346;798;22544;;
39154;678;1430;19965;;
39155;;;;;
39156;107;258;20418;;
39157;;;;;
39159;106;248;21770;;
39160;382;875;19089;;
39162;102;255;22292;;
39163;44;113;20619;;
39164;332;694;21446;;
39165;;;;;
39166;101;217;20007;;
39167;156;376;21135;;
39168;;;;;
39169;263;611;23550;;
39170;370;942;20473;;
39171;430;1080;21444;;
39172;99;262;22313;;
39173;592;1216;18343;;
39174;;;;;
39175;;;;;
39176;218;496;19985;;
39177;405;896;21799;;
39178;;;;;
39179;94;229;22594;;
39180;107;239;17745;;
39182;275;666;23367;;
39183;257;644;20793;;
39184;95;203;23291;;
39185;167;394;20819;;
39187;102;263;23742;;
39188;133;348;19265;;
39189;1172;2688;20171;10;
39190;515;1285;20944;;
39191;;;;;
39192;;;;;
39193;400;1000;20228;;
39194;205;468;19950;;
39196;51;110;16734;;
39197;157;370;21515;;
39198;11246;22880;19270;20;34
39199;529;1255;21537;;
39200;99;247;20065;;
39201;136;292;19809;;
39202;50;122;20096;;
39203;40;103;24413;;
39204;;;;;
39205;154;391;20748;;
39206;82;217;19963;;
39207;;;;;
39208;58;156;24799;;
39209;156;339;18588;;
39210;222;570;22219;;
39211;109;247;21150;;
39214;46;117;22750;;
39216;144;311;19296;;
39217;242;595;24695;;
39218;172;429;22130;;
39219;237;644;23280;;
39220;154;401;22389;;
39221;;;;;
39222;;;;;
39223;76;193;22319;;
39225;74;194;20600;;
39227;91;186;21771;;
39228;440;1008;25450;;
39229;80;201;22730;;
39230;;;;;
39232;189;455;23276;;
39233;928;2157;20702;;
39234;;;;;
39235;535;1173;18890;;
39236;;;;;
39237;;;;;
39238;50;125;21951;;
39239;;;;;
39240;74;162;25545;;
39241;161;380;22805;;
39244;68;157;20706;;
39245;147;375;19940;;
39246;173;440;20592;;
39247;;;;;
39248;;;;;
39249;;;;;
39250;81;188;21701;;
39251;195;437;19967;;
39252;297;695;21083;;
39253;126;274;19877;;
39254;54;145;20927;;
39255;91;184;21107;;
39258;264;659;23253;;
39259;;;;;
39261;53;108;19688;;
39262;60;148;21754;;
39263;171;399;19630;;
39265;92;192;23706;;
39266;161;365;19382;;
39267;;;;;
39268;;;;;
39269;114;272;20230;;
39270;199;541;22911;;
39271;161;419;27376;;
39272;;;;;
39273;114;223;18352;;
39274;119;256;26552;;
39275;283;693;31095;;
39277;;;;;
39278;70;146;22964;;
39279;249;635;21014;;
39280;46;107;23118;;
39281;;;;;
39282;;;;;
39283;241;662;22774;;
39284;59;135;19235;;
39285;129;313;20271;;
39286;995;2479;20679;14;30
39288;170;376;22607;;
39289;154;370;17746;;
39290;204;488;21045;;
39291;117;243;17989;;
39292;59;151;20287;;
39293;79;206;22603;;
39295;74;155;21327;;
39296;92;214;22019;;
39297;481;1133;26229;;
39298;;;;;
39299;220;533;19077;;
39300;8758;16149;18770;20;31
39301;74;176;19732;;
39302;;;;;
39304;104;250;25973;;
39305;218;546;21883;;
39306;441;1010;23158;;
39307;137;313;23808;;
39308;85;240;21390;;
39310;212;477;20284;;
39312;53;110;20647;;
39313;88;199;25849;;
39314;;;;;
39315;166;395;21338;;
39317;142;350;21044;;
39318;76;195;21445;;
39319;49;152;19190;;
39320;151;348;21069;;
39321;65;157;23031;;
39322;;;;;
39323;127;308;20977;;
39324;;;;;
39325;257;583;20557;;
39326;82;182;20645;;
39327;359;835;20677;;
39328;179;439;21763;;
39329;65;153;21158;;
39330;66;155;17992;;
39331;349;835;24014;;
39333;822;1958;18855;;
39334;55;120;20860;;
39335;255;555;19854;;
39336;43;120;23181;;
39337;;;;;
39338;231;521;20783;;
39339;471;1177;21041;;
39342;63;132;20014;;
39343;;;;;
39344;144;363;20431;;
39345;172;436;22925;;
39346;58;116;19111;;
39348;195;449;24373;;
39349;179;463;25009;;
39350;144;326;19013;;
39351;66;163;22949;;
39352;54;147;22597;;
39353;71;155;21053;;
39354;149;347;21373;;
39355;123;259;22072;;
39356;78;201;20717;;
39359;;;;;
39360;69;150;20369;;
39361;73;201;17339;;
39362;1456;2963;20815;11;
39363;;;;;
39364;205;505;19986;;
39365;538;1178;19774;;
39366;90;240;20714;;
39367;997;2350;29114;;
39368;2188;4960;22066;15;25
39370;421;893;19238;;
39372;;;;;
39373;77;170;22039;;
39375;48;133;20433;;
39376;;;;;
39377;68;151;18100;;
39378;326;750;21287;;
39379;221;521;21344;;
39380;;;;;
39381;;;;;
39385;227;512;18727;;
39386;;;;;
39387;113;283;19403;;
39388;99;212;21904;;
39389;252;603;22878;;
39390;116;294;20314;;
39391;152;345;22498;;
39392;90;199;21263;;
39393;;;;;
39394;;;;;
39396;454;1039;18850;;
39397;713;1506;20375;;
39398;142;377;19806;;
39399;133;338;18241;;
39400;61;137;22005;;
39401;93;233;20268;;
39402;149;332;20496;;
39403;98;230;22216;;
39404;201;493;23505;;
39405;401;985;21960;;
39406;113;274;22499;;
39407;149;348;22803;;
39408;62;145;21015;;
39409;56;126;19768;;
39411;716;1535;21468;;
39412;135;332;20698;;
39413;144;309;20883;;
39415;454;1046;19190;;
39418;;;;;
39419;;;;;
39420;86;202;20306;;
39421;109;266;24429;;
39422;224;543;23027;;
39423;51;119;24131;;
39424;74;169;21279;;
39425;;;;;
39426;104;239;21375;;
39427;;;;;
39428;;;;;
39429;177;434;20246;;
39430;46;103;22245;;
39431;128;325;20627;;
39432;51;120;18329;;
39434;1644;3200;19816;13;24
39435;308;684;18953;;
39436;75;169;19519;;
39437;118;258;18772;;
39439;248;541;21492;;
39441;512;1250;35753;;
39443;52;120;20794;;
39444;;;;;
39445;116;300;20311;;
39446;109;247;24282;;
39447;104;257;22425;;
39448;209;498;22166;;
39449;106;283;23606;;
39451;217;507;19827;;
39452;200;513;21069;;
39453;184;470;21988;;
39454;;;;;
39455;;;;;
39456;146;357;20380;;
39457;;;;;
39458;116;244;22068;;
39460;81;189;23873;;
39461;;;;;
39462;268;579;20127;;
39463;89;238;24186;;
39464;81;217;22755;;
39465;79;208;20600;;
39466;59;125;15407;;
39467;78;161;20973;;
39468;58;131;18847;;
39469;41;104;21548;;
39470;1707;3612;34103;;
39471;313;739;21288;;
39472;100;228;19259;;
39473;;;;;
39474;154;366;20406;;
39475;1009;2178;19091;15;30
39476;742;1828;20268;;
39477;106;261;20317;;
39478;4295;9248;18671;18;29
39479;99;241;22616;;
39480;113;279;23590;;
39481;174;427;21790;;
39485;343;706;18712;;
39486;54;121;24678;;
39487;781;1776;23267;;
39489;198;453;20905;;
39490;107;263;21391;;
39491;989;2372;21300;12;
39492;88;227;22014;;
39493;107;240;20019;;
39494;141;364;25095;;
39495;;;;;
39497;;;;;
39498;234;612;23393;;
39499;75;185;20857;;
39500;1270;2293;18727;17;27
39501;435;1154;20255;;
39502;114;284;20047;;
39503;152;383;22869;;
39504;103;241;20391;;
39505;;;;;
39507;;;;;
39508;343;731;18757;;
39510;348;796;23817;;
39511;;;;;
39512;;;;;
39513;106;245;22029;;
39514;72;190;21416;;
39517;236;523;21050;;
39518;;;;;
39519;80;194;20293;;
39520;217;484;19640;;
39522;53;102;21539;;
39523;83;185;22627;;
39525;174;398;18896;;
39526;1819;4054;21527;7;15
39527;52;114;22074;;
39528;158;403;19978;;
39529;;;;;
39530;374;882;20124;;
39531;80;187;21955;;
39532;;;;;
39533;98;230;21628;;
39534;95;232;22714;;
39535;200;487;22183;;
39537;194;460;22499;;
39538;;;;;
39539;116;258;20541;;
39540;87;230;19375;;
39543;81;193;23058;;
39545;71;168;20750;;
39546;152;377;19679;;
39547;283;739;21445;;
39548;;;;;
39550;84;194;20293;;
39551;50;112;19348;;
39552;160;327;21743;;
39553;116;299;22001;;
39554;94;227;21329;;
39555;89;230;19457;;
39556;39;100;20506;;
39557;91;191;20664;;
39558;121;293;20000;;
39559;170;394;19985;;
39560;265;627;23260;;
39561;170;417;20878;;
39565;;;;;
39567;123;286;24273;;
39568;;;;;
39569;225;613;18920;;
39570;92;215;20860;;
39571;86;212;18464;;
39572;160;390;21675;;
39573;341;795;21939;;
39574;318;750;21957;;
39575;;;;;
39576;398;943;21260;;
39577;158;405;21423;;
39579;386;933;24222;;
39581;97;272;20117;;
39582;355;747;21748;;
39583;93;188;20097;;
39584;67;152;24026;;
39585;;;;;
39586;;;;;
40001;2823;5673;19571;15;32
40002;646;1448;20436;;
40003;109;285;21341;;
40004;827;1977;22068;;
40005;87;195;17604;;
40006;317;675;19891;;
40007;75;168;19924;;
40008;;;;;
40011;149;349;19220;;
40012;102;243;20652;;
40013;;;;;
40014;152;337;22364;;
40015;;;;;
40016;98;258;19700;;
40017;152;377;20502;;
40018;160;378;19922;;
40019;521;1094;20662;;
40020;247;669;21039;;
40021;335;820;20602;;
40022;164;436;20076;;
40023;146;346;19968;;
40024;102;266;21674;;
40025;336;813;22085;;
40026;142;371;22528;;
40027;65;151;19302;;
40028;109;259;18793;;
40029;112;288;19624;;
40030;;;;;
40031;502;1180;21286;;
40032;85;204;18264;;
40033;65;153;21269;;
40034;232;613;20246;;
40035;212;528;21594;;
40036;1354;3257;21277;9;
40037;692;1782;22543;;
40038;52;112;20759;;
40039;58;136;16777;;
40040;151;360;20429;;
40041;49;124;20015;;
40042;118;274;18992;;
40043;348;750;19546;;
40044;346;925;21065;;
40046;6955;14645;21094;11;20
40047;113;267;20168;;
40049;138;368;19793;;
40050;76;192;20090;;
40051;289;772;23067;;
40052;93;230;19007;;
40053;142;319;18886;;
40054;114;258;20648;;
40055;526;1411;22122;;
40056;337;770;20161;;
40057;114;263;19306;;
40058;104;231;19464;;
40059;297;748;19093;;
40060;64;133;15459;;
40061;420;973;21446;;
40062;182;456;20886;;
40063;339;819;21416;;
40064;71;169;20117;;
40065;4877;9172;21721;13;21
40066;214;532;20937;;
40067;270;631;21093;;
40068;226;570;19365;;
40069;152;362;18084;;
40070;162;397;20255;;
40071;228;552;20429;;
40072;86;196;21257;;
40073;55;124;19023;;
40074;204;542;19290;;
40075;935;2245;20128;11;
40076;178;465;19964;;
40077;297;703;19941;;
40078;172;391;19356;;
40079;55;131;18350;;
40080;422;1026;19474;;
40081;173;424;20950;;
40082;101;264;21536;;
40083;48;112;17172;;
40084;298;790;20744;;
40085;188;457;20367;;
40086;199;492;19993;;
40087;153;361;17048;;
40088;10947;19696;18697;19;30
40089;354;892;18589;;
40090;193;464;19470;;
40091;278;653;19854;;
40092;103;248;19746;;
40093;104;242;20743;;
40094;327;731;19981;;
40095;265;696;19066;;
40096;43;100;15840;;
40097;192;407;20593;;
40098;140;372;20221;;
40099;131;336;20018;;
40100;170;398;20305;;
40101;196;484;19407;;
40102;577;1154;18904;;
40103;243;632;21149;;
40104;492;1246;19934;;
40105;180;432;19510;;
40106;75;202;17402;;
40108;339;763;20162;;
40109;178;427;18225;;
40110;293;639;18348;;
40111;273;714;21379;;
40112;41;104;20320;;
40113;194;491;20860;;
40114;143;360;22384;;
40115;107;289;21937;;
40116;109;265;21381;;
40117;1049;2467;19549;10;
40118;609;1448;19846;;
40119;2127;4464;19418;13;25
40120;231;580;21409;;
40121;106;276;18464;;
40122;380;954;22345;;
40123;457;1161;21215;;
40124;58;138;15860;;
40125;548;1373;21296;;
40126;779;1901;21050;;
40127;241;572;18670;;
40128;274;716;21229;;
40129;333;875;20616;;
40130;62;152;19657;;
40131;314;628;18729;;
40132;576;1395;18844;;
40133;2747;6457;21556;10;19
40134;1167;2696;17868;18;32
40135;363;808;18854;;
40136;64;153;16727;;
40137;116;285;19021;;
40138;103;272;19183;;
40139;231;568;22768;;
40140;79;188;20474;;
40141;119;307;18505;;
40142;401;1002;19664;;
40143;130;309;18810;;
40144;103;249;20337;;
40145;256;636;19546;;
40146;71;155;20555;;
40147;163;389;18518;;
40148;;;;;
40149;184;392;20250;;
40150;952;1950;21542;;
40151;178;444;19455;;
40152;442;1025;19401;;
40153;105;251;18906;;
40154;163;316;19815;;
40155;636;1435;20767;;
40156;200;529;19615;;
40157;772;1530;21623;;
40158;126;253;16994;;
40159;132;318;21336;;
40160;76;175;20748;;
40161;44;103;17549;;
40162;215;556;20860;;
40163;237;544;20372;;
40164;137;336;18337;;
40165;155;339;19152;;
40166;;;;;
40167;289;577;17985;;
40168;859;2099;19743;11;
40169;53;132;18463;;
40170;89;233;21628;;
40171;55;120;19746;;
40172;116;277;18993;;
40173;60;141;19669;;
40174;;;;;
40175;188;463;21511;;
40176;;;;;
40177;120;309;20278;;
40178;265;672;25165;;
40179;766;1834;21776;;
40180;451;1138;20811;;
40181;450;1013;21982;;
40182;414;840;19474;;
40183;434;1018;19481;;
40184;3598;7119;20169;13;26
40185;156;350;19141;;
40186;304;776;21134;;
40187;567;1119;21070;;
40188;186;447;18863;;
40189;;;;;
40190;154;381;20110;;
40191;253;617;20611;;
40192;13856;28191;19956;15;27
40193;;;;;
40194;489;1077;20257;;
40195;227;598;19348;;
40196;219;557;21536;;
40197;2287;4905;19214;15;29
40198;72;180;19390;;
40199;106;254;19580;;
40200;265;597;18482;;
40201;557;1222;19650;;
40202;1359;3239;20585;11;18
40203;141;350;20507;;
40204;110;272;19862;;
40205;104;244;20155;;
40206;148;336;19794;;
40207;571;1409;23110;;
40208;150;380;19408;;
40209;2440;5495;22374;7;15
40210;445;984;20129;;
40211;276;721;20301;;
40212;367;936;20985;;
40213;243;635;21880;;
40214;195;522;20627;;
40215;119;274;20161;;
40216;81;207;18872;;
40217;2678;6265;20271;11;19
40218;190;417;19132;;
40219;36;111;18082;;
40220;58;139;17178;;
40221;147;350;19449;;
40222;268;705;20063;;
40223;94;234;19072;;
40224;1540;3467;19050;17;32
40225;80;185;18609;;
40226;88;191;17671;;
40227;648;1417;20271;;
40228;639;1456;19952;;
40229;703;1625;19019;;
40230;1163;2772;20596;10;
40231;425;1038;21375;;
40232;93;209;19009;;
40233;1285;3026;20099;12;26
40234;365;928;20349;;
40235;267;655;20092;;
40236;312;792;19084;;
40237;298;756;18764;;
40238;256;658;19327;;
40239;39;104;21674;;
40240;194;506;20270;;
40242;;;;;
40243;1276;3007;19087;13;27
40244;471;1208;22139;;
40245;885;1862;20128;;
40246;501;1106;19014;;
40247;74;179;19226;;
40248;649;1738;21304;;
40249;202;509;19334;;
40250;275;688;22308;;
40251;154;430;20865;;
40252;247;623;19870;;
40253;251;622;19103;;
40254;164;410;19583;;
40255;192;484;22050;;
40256;290;742;20564;;
40257;578;1310;20319;;
40258;95;253;22007;;
40259;181;421;20576;;
40260;167;413;20226;;
40261;1066;2666;20636;9;
40262;128;311;20309;;
40263;163;426;20486;;
40264;652;1658;21054;;
40265;45;105;19777;;
40266;794;1680;20219;;
40267;422;967;18840;;
40268;247;666;20223;;
40269;472;1187;20649;;
40270;180;435;20021;;
40271;418;1141;19986;;
40272;607;1496;20372;;
40273;2114;5245;22210;8;18
40274;546;1387;20321;;
40275;246;599;21600;;
40276;152;315;22151;;
40277;296;721;21491;;
40278;413;957;19477;;
40279;6510;12799;20156;13;23
40280;725;1727;21088;;
40281;4334;9609;21131;12;25
40282;2202;4867;20449;10;20
40283;1236;2983;21943;8;
40284;3631;7828;20091;11;18
40285;263;655;19449;;
40286;455;1097;19430;;
40287;1790;4188;22689;8;
40288;484;1175;19982;;
40289;81;231;18680;;
40290;;;;;
40291;604;1480;21871;;
40292;556;1425;22366;;
40293;443;1102;19649;;
40294;626;1579;21491;;
40295;397;997;19692;;
40296;2004;4195;22525;12;21
40297;86;218;19045;;
40298;159;388;19680;;
40299;74;201;19638;;
40300;390;983;22326;;
40301;50;147;21205;;
40303;137;331;17253;;
40304;2115;4233;26113;10;21
40305;81;202;19829;;
40306;287;625;19849;;
40307;492;1100;18413;;
40308;358;935;20712;;
40309;450;1050;20029;;
40310;3573;7758;21234;11;20
40311;221;577;20371;;
40312;5447;12623;21228;10;20
40313;1437;3097;18680;17;33
40314;520;1246;22191;;
40315;305;747;21085;;
40316;325;805;19516;;
40317;1292;3022;22182;9;
40318;119;310;19405;;
40319;115;249;20243;;
40320;245;601;23710;;
40321;106;245;19677;;
40322;88;189;20185;;
40323;108;247;20574;;
40324;101;285;19996;;
40325;118;269;20456;;
40326;636;1386;21772;;
40327;99;236;20755;;
40328;919;1673;20771;;
40329;198;485;20009;;
40330;135;319;18533;;
40331;1060;2305;18992;13;27
40332;922;2263;19942;10;
40333;577;1323;19661;;
40334;158;373;20981;;
41001;86;205;20685;;
41002;356;855;20729;;
41003;241;568;22885;;
41004;125;279;21355;;
41006;174;433;22483;;
41007;304;738;19824;;
41008;290;739;21748;;
41009;284;711;22885;;
41010;401;1016;20893;;
41012;105;245;21057;;
41013;116;285;20943;;
41014;70;167;20263;;
41016;434;1046;19941;;
41017;295;724;20191;;
41018;20611;43655;17973;25;38
41019;43;105;21105;;
41020;205;457;20891;;
41022;71;147;19867;;
41024;80;162;21250;;
41025;592;1260;21217;;
41026;71;156;20041;;
41027;55;142;22866;;
41028;182;437;20589;;
41029;601;1503;21775;;
41030;106;236;20260;;
41031;1093;2633;24088;;
41032;1037;2621;23247;;
41034;;;;;
41035;240;592;22009;;
41036;205;449;20259;;
41037;86;206;20918;;
41038;178;436;19724;;
41039;294;750;21159;;
41040;327;777;22247;;
41041;83;173;21717;;
41042;221;484;19800;;
41043;729;1742;18955;;
41044;499;1054;19057;;
41045;462;1045;21294;;
41046;462;1040;22623;;
41047;2115;4387;23292;7;
41048;95;213;20343;;
41049;434;974;18683;;
41050;404;955;22759;;
41051;458;1032;21253;;
41052;463;1101;22673;;
41053;219;515;18897;;
41054;129;342;20683;;
41055;1062;2520;23110;;
41057;69;176;20626;;
41058;69;178;21828;;
41059;2944;6745;20267;11;26
41060;334;671;18067;;
41061;600;1597;20962;;
41062;221;522;20418;;
41063;236;490;20517;;
41065;218;568;20795;;
41066;183;435;20394;;
41067;1210;2735;23279;;
41068;198;446;19601;;
41069;122;272;24501;;
41070;268;506;20297;;
41071;217;526;20583;;
41072;166;419;22458;;
41073;306;726;19354;;
41074;560;1243;19741;;
41075;463;949;18407;;
41077;51;135;21684;;
41078;310;797;20093;;
41079;48;113;18995;;
41080;593;1390;20213;;
41081;88;236;21832;;
41083;246;540;19941;;
41084;478;994;20658;;
41085;459;1063;22116;;
41086;262;643;21230;;
41087;160;353;20393;;
41088;91;206;20438;;
41089;91;191;19206;;
41090;107;257;20159;;
41091;503;1317;22921;;
41093;104;275;21863;;
41094;480;1202;21999;;
41095;467;1035;18729;;
41096;153;317;19404;;
41097;880;1918;19038;;
41098;76;194;20693;;
41099;225;517;19834;;
41100;72;161;20340;;
41101;507;1169;20372;;
41102;172;402;20279;;
41103;179;436;21793;;
41104;935;2286;22496;;
41105;361;909;21499;;
41106;2054;4485;20246;12;24
41107;198;471;21807;;
41108;54;136;23541;;
41109;297;756;22498;;
41110;355;814;20465;;
41112;106;246;23058;;
41113;109;217;21859;;
41114;113;277;22622;;
41115;182;400;21844;;
41116;82;201;20096;;
41118;110;223;20238;;
41119;139;352;20121;;
41120;563;1265;20770;;
41121;;;;;
41122;100;209;18147;;
41123;236;529;19898;;
41124;131;378;21013;;
41125;344;759;20390;;
41126;508;1131;19477;;
41127;163;354;19911;;
41128;308;726;22547;;
41129;276;698;21397;;
41130;254;672;21588;;
41131;382;886;21439;;
41132;149;351;19424;;
41134;276;633;24930;;
41135;415;877;20172;;
41136;2716;6109;20218;16;34
